race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_coh,rep_coh,ind_coh,dem_outside,rep_outside,dem_spent,rep_spent,ind_spent,dem_small,rep_small,ind_small,dem_pac,rep_pac,ind_pac,dem_self,rep_self,ind_self,dem_debt,rep_debt,ind_debt,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
KY-05,house,KY,05,Ned Pillersdorf,Harold Rogers,DEM,REP,REP,REP,-61.42,0.0,100.0,Safe R,-62.91,5.16,-61.42,-1.02,-1.67,-0.98,-64.67,3.25,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,182281,849758,0,91274,874716,0,0,0,91006,946293,0,29940,1147,0,250,314150,0,62875,0,0,0,0,0,19.29,80.71,0.0,42780,178974,0,0,221754
KY-06,house,KY,06,Zach Dembo,Ralph Alvarado,DEM,REP,,REP,-8.45,20.4,79.6,Likely R,-14.11,5.16,-9.63,-0.01,0.0,-0.67,-15.31,6.86,False,False,,,0.0,0.0,,,0.0,projected,projected,44.9,44.95,3,-3.05,0.179,1463855,1521813,0,491275,398018,0,286464,168599,972579,1123795,0,161118,11113,0,58150,263541,0,3665,57245,0,0,0,0,45.77,54.23,0.0,114009,135060,0,0,249069
LA-01,house,LA,01,Lauren Jewett,Steve Scalise,DEM,REP,REP,REP,-47.11,0.0,100.0,Safe R,-39.89,5.16,-47.11,-3.01,-9.01,-0.35,-39.08,-8.03,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,142677,10638030,0,11884,3885942,0,0,0,130793,10883241,0,55075,325922,0,1250,171500,0,1272,0,0,0,0,0,26.45,73.55,0.0,66794,185774,0,0,252568
LA-02,house,LA,02,Troy Carter,Republican candidate (LA-02),DEM,REP,DEM,DEM,63.16,100.0,0.0,Safe D,49.55,5.16,63.16,0.0,8.23,0.23,48.71,14.46,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1412697,0,0,382786,0,0,0,0,1539321,0,0,4075,0,0,950717,0,0,0,0,0,24914,0,0,81.58,18.42,0.0,179260,40472,0,0,219732
LA-03,house,LA,03,Tia Lebrun,Clay Higgins,DEM,REP,REP,REP,-37.08,0.0,100.0,Safe R,-36.04,5.16,-37.08,-2.05,-3.74,-0.41,-36.65,-0.43,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,6968,822841,0,3465,595415,0,0,0,4102,551995,0,1043,87799,0,0,132500,0,2350,0,0,2350,0,0,31.46,68.54,0.0,74571,162450,0,0,237021
LA-04,house,LA,04,Matthew Gromlich,Mike Johnson,DEM,REP,REP,REP,-39.9,0.0,100.0,Safe R,-33.76,5.16,-39.9,-3.14,-7.75,-0.41,-34.59,-5.31,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,268772,20976864,0,10175,9613157,0,0,0,258532,12616083,0,38644,3867677,0,0,1813700,0,203058,0,0,200000,0,0,30.05,69.95,0.0,67221,156475,0,0,223696
LA-05,house,LA,05,Dan McKay,Blake Miguez,DEM,REP,,REP,-28.62,0.3,99.7,Safe R,-33.39,5.16,-28.62,0.0,0.0,-0.39,-34.39,5.77,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,90000,0,0,-19056,0,0,0,0,109075,0,0,23786,0,0,0,0,0,39238,0,0,39238,0,0,35.69,64.31,0.0,80173,144450,0,0,224623
LA-06,house,LA,06,Democratic candidate (LA-06),Peter Williams,DEM,REP,,DEM,-28.12,0.3,99.7,Safe R,-32.91,5.16,-28.12,0.0,0.0,-0.37,-32.4,4.28,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.94,64.06,0.0,88860,158382,0,0,247243
MA-01,house,MA,01,Richard Neal,Republican candidate (MA-01),DEM,REP,DEM,DEM,24.9,99.2,0.8,Safe D,18.19,5.16,24.9,0.0,1.67,-0.12,13.91,10.98,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2288096,0,0,4052063,0,0,0,0,2123904,0,0,8786,0,0,1445000,0,0,0,0,0,0,0,0,62.45,37.55,0.0,166708,100243,0,0,266951
MA-02,house,MA,02,Jim McGovern,Republican candidate (MA-02),DEM,REP,DEM,DEM,34.52,100.0,0.0,Safe D,28.14,5.16,34.52,0.0,1.67,-0.45,24.29,10.23,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,864676,0,0,348736,0,0,0,0,910105,0,0,165653,0,0,233100,0,0,0,0,0,0,0,0,67.26,32.74,0.0,181241,88230,0,0,269471
MA-03,house,MA,03,Lori Trahan,Gary Grossi,DEM,REP,DEM,DEM,33.07,99.9,0.1,Safe D,23.65,5.16,33.07,2.51,1.67,0.08,19.39,13.67,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1580068,7121,0,1777088,5775,0,0,0,1258131,1346,0,0,1086,0,775250,600,0,0,4000,0,0,4000,0,66.53,33.47,0.0,167152,84079,0,0,251231
MA-04,house,MA,04,Jake Auchincloss,Republican candidate (MA-04),DEM,REP,DEM,DEM,30.57,99.9,0.1,Safe D,24.47,5.16,30.57,0.0,1.67,-0.72,20.13,10.44,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,3630329,0,0,7341766,0,0,94764,0,1271790,0,0,34036,0,0,727250,0,0,0,0,0,0,0,0,65.29,34.71,0.0,185914,98853,0,0,284768
MA-05,house,MA,05,Katherine Clark,Republican candidate (MA-05),DEM,REP,DEM,DEM,56.19,100.0,0.0,Safe D,49.83,5.16,56.19,0.0,1.67,-0.46,46.35,9.85,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,4503671,0,0,2047792,0,0,0,0,3781770,0,0,86343,0,0,1838507,0,0,0,0,0,0,0,0,78.1,21.9,0.0,204939,57481,0,0,262420
MA-06,house,MA,06,Daniel Koh,John Field,DEM,REP,,DEM,29.33,99.8,0.2,Safe D,24.67,5.16,29.33,0.0,0.0,-0.5,21.09,8.24,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,4547693,0,0,3604718,0,0,872764,0,944314,0,0,187692,0,0,95300,0,0,93505,0,0,69000,0,0,64.67,35.33,0.0,196078,107139,0,0,303217
MA-07,house,MA,07,Ayanna Pressley,Republican candidate (MA-07),DEM,REP,DEM,DEM,76.98,100.0,0.0,Safe D,69.84,5.16,76.98,0.0,1.67,0.32,65.14,11.84,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1204995,0,0,76201,0,0,0,0,1247015,0,0,330117,0,0,79755,0,0,0,0,0,0,0,0,88.49,11.51,0.0,173661,22585,0,0,196246
MA-08,house,MA,08,Stephen Lynch,Gavin Solomon,DEM,REP,DEM,DEM,46.3,100.0,0.0,Safe D,31.24,5.16,46.3,0.0,10.45,-0.55,26.99,19.31,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,910160,0,0,642256,0,0,0,158594,1356628,0,0,30667,0,0,339200,0,0,0,0,0,0,0,0,73.15,26.85,0.0,201297,73885,0,0,275181
MA-09,house,MA,09,Bill Keating,Robert MacAllister,DEM,REP,DEM,DEM,23.37,98.9,1.1,Safe D,14.71,5.16,23.37,0.56,3.67,-0.73,10.94,12.42,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,422462,175122,0,495522,35051,0,0,0,592807,140071,0,49162,25576,0,170100,1250,0,0,1005,0,0,1005,0,61.68,38.32,0.0,198669,123414,0,0,322083
MD-01,house,MD,01,Daniel Schwartz,Andy Harris,DEM,REP,REP,REP,-15.54,6.4,93.6,Likely R,-15.65,5.16,-15.54,-0.86,-3.57,-0.61,-17.31,1.76,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,695170,2319668,0,72575,1853603,0,14398,15256,622594,1221001,0,292096,527134,0,11600,443459,0,15568,0,0,34175,0,0,42.23,57.77,0.0,126239,172696,0,0,298934
MD-02,house,MD,02,John Olszewski,David Wallace,DEM,REP,DEM,DEM,31.57,99.9,0.1,Safe D,20.57,5.16,31.57,2.06,4.22,-0.44,18.95,12.62,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1040390,20194,0,614275,3073,0,0,0,592706,17122,0,26185,3334,0,334224,0,0,0,1200,0,0,1000,0,65.79,34.21,0.0,182052,94682,0,0,276734
MD-03,house,MD,03,Sarah Elfreth,Penny Kennedy,DEM,REP,DEM,DEM,33.13,99.9,0.1,Safe D,25.79,5.16,33.13,0.0,2.59,-0.41,24.49,8.63,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1139858,0,0,335826,0,0,0,0,834771,0,0,64297,0,0,440223,0,0,649,0,0,0,0,0,66.56,33.44,0.0,194294,97603,0,0,291896
MD-04,house,MD,04,Glenn Ivey,Republican candidate (MD-04),DEM,REP,,DEM,85.36,100.0,0.0,Safe D,79.27,5.16,85.36,0.0,0.0,0.93,75.67,9.7,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,674406,0,0,459226,0,0,0,0,520568,0,0,31930,0,0,338250,0,0,0,0,0,0,0,0,92.68,7.32,0.0,183858,14521,0,0,198379
MD-05,house,MD,05,Adrian Boafo,Chris Chaffee,DEM,REP,,DEM,40.26,100.0,0.0,Safe D,35.68,5.16,40.26,0.0,-0.45,-0.13,34.05,6.21,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1676916,0,0,91867,0,0,12093528,0,1585049,0,0,21486,0,0,116745,0,0,0,0,0,7400,0,0,70.13,29.87,0.0,211817,90210,0,0,302027
MD-06,house,MD,06,April Delaney,Robin Ficker,DEM,REP,DEM,DEM,19.59,97.2,2.8,Safe D,8.06,5.16,19.59,2.47,4.17,-0.26,5.93,13.67,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,12308220,403934,0,307611,401,0,516368,42387,12013488,403533,0,34837,1072,0,377303,0,0,11000000,402862,0,14873000,402862,0,59.8,40.2,0.0,163400,109857,0,0,273257
MD-07,house,MD,07,Kweisi Mfume,Republican candidate (MD-07),DEM,REP,DEM,DEM,72.33,100.0,0.0,Safe D,63.15,5.16,72.33,0.0,3.9,0.12,60.49,11.84,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,415174,0,0,702810,0,0,0,0,406290,0,0,8064,0,0,233750,0,0,0,0,0,0,0,0,86.17,13.83,0.0,183344,29435,0,0,212779
MD-08,house,MD,08,Jamie Raskin,Cheryl Riley,DEM,REP,DEM,DEM,69.82,100.0,0.0,Safe D,61.0,5.16,69.82,3.54,-0.02,0.14,58.06,11.77,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,7425389,16590,0,7893447,1806,0,0,0,4497145,15372,0,3050018,4483,0,395799,0,0,0,0,0,0,0,0,84.91,15.09,0.0,231661,41167,0,0,272827
ME-01,house,ME,01,Chellie Pingree,Ronald Russell,DEM,REP,DEM,DEM,30.24,99.2,0.8,Safe D,21.62,5.16,30.61,1.0,3.77,-0.95,22.33,7.91,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,429634,75680,0,423112,20023,0,0,0,422200,69878,0,69003,7445,0,237050,6819,0,0,1000,0,20000,4537,0,62.04,32.96,5.0,189577,100717,15279,0,305572
ME-02,house,ME,02,Matthew Dunlap,Paul LePage,DEM,REP,,DEM,-4.81,37.5,62.5,Lean R,-9.52,5.16,-5.84,-0.48,0.0,-1.0,-9.72,4.92,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,47.91,48.13,3,-2.42,0.15,1205432,2563901,0,228649,1685710,0,384759,16616,976783,878191,0,646576,167616,0,13500,408301,0,10000,0,0,0,0,0,44.97,50.03,5.0,124293,138278,13820,0,276390
MI-01,house,MI,01,Callie Barr,Jack Bergman,DEM,REP,REP,REP,-12.73,10.7,89.3,Likely R,-17.25,5.16,-12.73,-0.61,1.0,-1.03,-21.52,8.79,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,824341,1917574,0,530725,660163,0,0,18250,301257,1368361,0,100309,151276,0,64250,756925,0,0,0,0,0,0,0,43.63,56.37,0.0,148380,191683,0,0,340063
MI-02,house,MI,02,Benjamin Ambrose,John Moolenaar,DEM,REP,REP,REP,-27.67,0.3,99.7,Safe R,-25.92,5.16,-27.67,-1.9,-4.17,-0.85,-30.54,2.86,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,85094,1652235,0,21868,1905561,0,0,0,62840,1028618,0,19434,35444,0,250,549373,0,0,0,0,0,27361,0,36.16,63.84,0.0,111796,197345,0,0,309141
MI-03,house,MI,03,Hillary Scholten,Terri DeBoer,DEM,REP,DEM,DEM,21.63,98.3,1.7,Safe D,11.74,5.16,21.63,0.88,4.28,-0.43,7.95,13.68,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2329122,551697,0,1356573,361355,0,0,406375,1322264,190342,0,169694,7983,0,696370,12000,0,0,0,0,0,19951,0,60.82,39.18,0.0,182041,117292,0,0,299333
MI-04,house,MI,04,Sean McCann,Bill Huizenga,DEM,REP,REP,REP,-1.72,43.2,56.8,Toss-up,-1.42,5.16,-1.98,-0.26,-4.89,-0.57,-5.61,3.89,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,47.46,45.22,3,-0.29,0.15,2620011,4093991,0,1686240,2268747,0,1107704,511996,933771,1934284,0,454574,214513,0,316050,1580550,0,0,0,0,0,0,0,49.14,50.86,0.0,149253,154490,0,0,303743
MI-05,house,MI,05,Christian Vukasovich,Timothy Walberg,DEM,REP,REP,REP,-25.46,0.6,99.4,Safe R,-22.62,5.16,-25.46,-2.12,-5.07,-0.8,-27.41,1.95,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,55756,1742399,0,13290,993833,0,0,0,42467,1658017,0,14490,66697,0,3000,786598,0,0,0,0,0,0,0,37.27,62.73,0.0,110193,185467,0,0,295660
MI-06,house,MI,06,Debbie Dingell,Heather Smiley,DEM,REP,DEM,DEM,38.7,100.0,0.0,Safe D,28.56,5.16,38.7,0.0,5.67,-0.69,23.92,14.78,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1193712,0,0,414935,0,0,0,0,1122149,0,0,69239,0,0,691593,0,0,0,0,0,0,0,0,69.35,30.65,0.0,225384,99607,0,0,324990
MI-07,house,MI,07,William Lawrence,Tom Barrett,DEM,REP,REP,REP,1.86,57.3,42.7,Toss-up,3.12,5.16,2.64,-1.12,-3.8,-0.73,-1.33,3.18,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,48.08,46.08,2,-1.0,0.214,1119198,6306828,0,383116,2871872,0,1264471,2035144,736082,3457356,0,290681,1642639,0,39844,1560904,0,13072,0,0,10000,2809,0,50.93,49.07,0.0,165097,159078,0,0,324176
MI-08,house,MI,08,Kristen McDonald Rivet,Thomas J. Smith,DEM,REP,DEM,DEM,19.86,97.4,2.6,Safe D,3.19,5.16,19.86,2.28,9.86,-0.62,-2.01,21.87,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,5644876,224066,0,4254099,219799,0,27821,0,1407808,4267,0,392735,1385,0,1533240,0,0,0,7605,0,0,7600,0,59.93,40.07,0.0,181984,121666,0,0,303650
MI-09,house,MI,09,Ray Pooley,Lisa McClain,DEM,REP,REP,REP,-32.47,0.1,99.9,Safe R,-28.15,5.16,-32.47,-3.38,-5.22,-0.87,-32.75,0.29,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,8084,5242309,0,4942,1536890,0,0,0,3142,4312277,0,4295,964623,0,0,1454798,0,0,0,0,0,0,0,33.77,66.23,0.0,115018,225613,0,0,340631
MI-10,house,MI,10,Christina Hines,Michael Bouchard Jr.,DEM,REP,,REP,2.31,59.0,41.0,Toss-up,-1.36,5.16,2.9,-0.15,0.0,-0.75,-6.68,9.0,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,44.0,42.0,1,-1.0,0.15,1211489,1623745,0,158196,1144520,0,500000,211905,1053292,479225,0,269873,108726,0,75763,124500,0,0,0,0,0,124275,0,51.16,48.84,0.0,156212,149148,0,0,305360
MI-11,house,MI,11,Jeremy Moss,Ethan Baker,DEM,REP,,DEM,27.3,99.6,0.4,Safe D,21.18,5.16,27.3,1.6,0.0,-0.64,16.42,10.87,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1485178,141876,0,352517,121125,0,399495,20000,1132661,21751,0,93323,6975,0,141950,1000,0,7000,0,0,0,0,0,63.65,36.35,0.0,205126,117155,0,0,322281
MI-12,house,MI,12,Rashida Tlaib,James D. Hooper,DEM,REP,DEM,DEM,59.33,100.0,0.0,Safe D,46.23,5.16,59.33,2.96,5.22,-0.24,39.62,19.71,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2756214,775,0,3434433,8381,0,0,10000,3585336,1411,0,793973,525,0,37150,0,0,0,0,0,0,533,0,79.66,20.34,0.0,207757,53036,0,0,260793
MI-13,house,MI,13,Donavan McKinney,T.P. Nykoriak,DEM,REP,,DEM,53.96,100.0,0.0,Safe D,48.72,5.16,53.96,0.0,0.0,0.08,42.28,11.68,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1372309,0,0,142854,0,0,1899568,268690,1229455,0,0,577662,0,0,91383,0,0,0,0,0,0,0,0,76.98,23.02,0.0,180475,53966,0,0,234440
MN-01,house,MN,01,Jake Johnson,Brad Finstad,DEM,REP,REP,REP,-6.47,26.3,73.7,Lean R,-9.24,5.16,-6.46,-0.01,-1.67,-0.71,-12.23,5.76,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,41.49,47.93,2,-6.49,0.15,2000547,2030569,0,1011593,1283923,0,7063,0,988953,808055,0,729421,147427,0,108500,966407,0,5372,0,0,0,0,0,46.77,53.23,0.0,127525,145165,0,0,272690
MN-02,house,MN,02,Matt Little,Eric Pratt,DEM,REP,,DEM,12.61,89.1,10.9,Likely D,8.38,5.16,13.42,0.52,0.0,-0.64,5.95,6.66,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,45.0,40.0,1,8.0,0.15,923277,511213,0,127543,254373,0,475327,17393,796236,256841,0,145833,31473,0,42370,48000,0,162000,112100,0,131000,105000,0,56.3,43.7,0.0,168159,130499,0,0,298658
MN-03,house,MN,03,Kelly Morrison,Tyler Bass,DEM,REP,DEM,DEM,29.78,99.8,0.2,Safe D,23.67,5.16,29.78,0.0,1.67,-0.71,21.72,8.06,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1361933,0,0,413942,0,0,0,0,973380,0,0,95446,0,0,208783,0,0,7000,0,0,0,0,0,64.89,35.11,0.0,193012,104427,0,0,297440
MN-04,house,MN,04,Betty McCollum,Paul Wikstrom,DEM,REP,DEM,DEM,47.53,100.0,0.0,Safe D,39.36,5.16,47.53,2.11,1.5,-0.6,36.47,11.07,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1251583,28031,0,498697,2205,0,0,0,1307805,14744,0,42962,5364,0,458800,5000,0,0,0,0,0,0,0,73.77,26.23,0.0,195497,69524,0,0,265021
MN-05,house,MN,05,Ilhan Omar,John Nagel,DEM,REP,DEM,DEM,65.97,100.0,0.0,Safe D,66.19,5.16,65.97,1.5,-6.48,-0.4,63.54,2.43,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,5829715,747046,0,1347365,46922,0,0,0,4806570,700125,0,3688613,572704,0,73828,263,0,0,0,0,0,33270,0,82.99,17.01,0.0,214583,43997,0,0,258581
MN-06,house,MN,06,Doug Chapin,Tom Emmer,DEM,REP,REP,REP,-17.03,4.8,95.2,Safe R,-17.42,5.16,-17.03,-2.25,-1.67,-0.85,-20.07,3.03,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,438700,9786064,0,70293,4496007,0,0,0,368407,6978508,0,163570,691336,0,8234,2244251,0,73351,0,0,50000,0,0,41.48,58.52,0.0,125443,176949,0,0,302392
MN-07,house,MN,07,Erik Osberg,Michelle Fischbach,DEM,REP,REP,REP,-32.05,0.1,99.9,Safe R,-33.77,5.16,-32.05,-0.93,-1.67,-0.84,-37.1,5.04,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,334945,1286028,0,114432,919823,0,0,0,220512,777286,0,120827,152054,0,1000,729549,0,24237,0,0,0,0,0,33.97,66.03,0.0,95366,185340,0,0,280706
MN-08,house,MN,08,Trina Swanson,Peter Stauber,DEM,REP,REP,REP,-10.09,16.2,83.8,Likely R,-11.23,5.16,-10.09,-1.29,-1.67,-1.06,-14.53,4.44,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,316706,1996898,0,90423,1200836,0,0,0,226283,1324555,0,119200,136304,0,10200,931660,0,0,0,0,0,0,0,44.96,55.04,0.0,135880,166376,0,0,302256
MO-01,house,MO,01,Wesley Bell,Paul Berry,DEM,REP,DEM,DEM,68.01,100.0,0.0,Safe D,58.87,5.16,68.01,0.0,4.17,-0.19,58.61,9.4,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,3561712,0,0,1094094,0,0,986770,72583,2901538,0,0,59864,0,0,590796,0,0,0,0,0,0,0,0,84.01,15.99,0.0,186119,35437,0,0,221556
MO-02,house,MO,02,Fred Wellman,Ann Wagner,DEM,REP,REP,REP,-10.99,14.1,85.9,Likely R,-11.95,5.16,-11.87,-0.82,-3.37,-0.9,-11.57,0.58,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,41.0,44.0,1,-6.0,0.15,1155880,3528095,0,242217,4227396,0,0,0,913662,2411928,0,513808,651487,0,53250,1143239,0,410,0,0,0,0,0,44.5,55.5,0.0,131129,163513,0,0,294642
MO-03,house,MO,03,Bethany Mann,Bob Onder,DEM,REP,REP,REP,-19.71,2.7,97.3,Safe R,-20.24,5.16,-19.71,-1.78,-2.01,-0.83,-20.27,0.56,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,43339,950350,0,2776,471459,0,0,0,44990,636335,0,24959,77804,0,125,373480,0,0,0,0,542,894000,0,40.15,59.85,0.0,114361,170498,0,0,284859
MO-04,house,MO,04,Jordan Herrera,Mark Alford,DEM,REP,REP,REP,-21.98,1.6,98.4,Safe R,-21.08,5.16,-21.98,-2.07,-3.26,-0.73,-21.37,-0.61,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,41657,1392968,0,19366,747401,0,0,0,22674,864475,0,15561,16601,0,0,567061,0,8558,0,0,0,0,0,39.01,60.99,0.0,107872,168640,0,0,276512
MO-05,house,MO,05,Emanuel Cleaver,Rick Brattin,DEM,REP,DEM,DEM,-8.96,19.0,81.0,Likely R,-17.47,5.16,-8.96,0.69,3.1,-0.45,-18.62,9.66,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1336738,331764,0,1142882,222510,0,1213054,982544,1083483,109254,0,148137,4286,0,849891,39087,0,0,0,0,0,0,0,45.52,54.48,0.0,106070,126954,0,0,233024
MO-06,house,MO,06,Josh Smead,Chris Stigall,DEM,REP,,REP,-23.41,1.1,98.9,Safe R,-26.78,5.16,-23.41,-1.04,0.0,-0.75,-27.0,3.58,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,72101,599336,0,16947,166050,0,182000,248691,55155,433286,0,31859,18699,0,0,76000,0,8353,0,0,0,63950,0,38.29,61.71,0.0,101092,162906,0,0,263998
MO-07,house,MO,07,Missi Hesketh,Eric Burlison,DEM,REP,REP,REP,-43.5,0.0,100.0,Safe R,-43.17,5.16,-43.5,-2.03,-2.63,-0.83,-43.18,-0.32,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,50540,1460463,0,33543,953675,0,0,12107,22134,1108175,0,26365,619936,0,8500,245255,0,0,0,0,0,0,0,28.25,71.75,0.0,74458,189109,0,0,263567
MO-08,house,MO,08,Christopher Reichard,Jason Smith,DEM,REP,REP,REP,-54.73,0.0,100.0,Safe R,-53.72,5.16,-54.73,-3.42,-1.83,-0.93,-54.42,-0.31,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,5674,5264183,0,1942,5012103,0,0,0,3732,3269224,0,4269,273782,0,0,2734275,0,109,0,0,5196,0,0,22.63,77.37,0.0,58526,200046,0,0,258572
MS-01,house,MS,01,Cliff Johnson,Trent Kelly,DEM,REP,REP,REP,-32.48,0.1,99.9,Safe R,-33.73,5.16,-32.48,-0.42,-2.99,-0.5,-37.53,5.05,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,551243,1004205,0,149645,863664,0,0,0,401599,749399,0,137251,16080,0,2500,500635,0,21869,0,0,0,0,0,33.76,66.24,0.0,76578,150258,0,0,226836
MS-02,house,MS,02,Bennie Thompson,Ron Eller,DEM,REP,DEM,DEM,35.46,100.0,0.0,Safe D,24.66,5.16,35.46,1.61,4.05,-0.02,20.59,14.87,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,770971,45390,0,1449522,35874,0,0,0,947613,46245,0,6419,6118,0,566744,150,0,0,2921,0,0,2500,0,67.73,32.27,0.0,135906,64752,0,0,200658
MS-03,house,MS,03,Michael Chiaradio,Mike Guest,DEM,REP,REP,REP,-23.98,1.0,99.0,Safe R,-25.92,5.16,-23.98,-1.09,-1.67,-0.47,-29.5,5.52,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,155400,822761,0,23208,962515,0,0,0,132191,371591,0,69258,5410,0,2800,370000,0,17776,0,0,17149,0,0,38.01,61.99,0.0,86054,140341,0,0,226395
MS-04,house,MS,04,Jeffrey Hulum,Mike Ezell,DEM,REP,REP,REP,-41.58,0.0,100.0,Safe R,-39.55,5.16,-41.58,-1.93,-4.75,-0.51,-43.01,1.42,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,29045,990106,0,6534,123359,0,0,0,22864,1018212,0,5890,12096,0,500,477000,0,3500,0,0,3500,0,0,29.21,70.79,0.0,60088,145627,0,0,205715
MT-01,house,MT,01,Sam Forstag,Aaron Flint,DEM,REP,,REP,-7.61,22.8,77.2,Likely R,-12.34,5.16,-8.31,-0.14,0.0,-0.98,-11.92,4.32,False,False,,,0.0,0.0,,,0.0,projected,projected,43.87,44.5,2,-3.63,0.15,1382873,1303394,0,550079,502201,0,260465,1468950,832794,801193,0,495944,290173,0,140650,330600,0,1267,0,0,0,246238,0,46.2,53.8,0.0,104151,121297,0,0,225448
MT-02,house,MT,02,Brian Miller,Troy Downing,DEM,REP,REP,REP,-34.04,0.0,100.0,Safe R,-31.3,5.16,-34.04,-2.59,-4.27,-1.04,-30.51,-3.54,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,19174,2127927,0,3166,650464,0,0,0,14573,1588993,0,4916,496243,0,1000,681678,0,4832,0,0,0,2026506,0,32.98,67.02,0.0,64844,131782,0,0,196626
